06-18 23:42:23 INFO Whole dataset size: 192556
06-19 04:03:11 INFO E: 15 B: 240
06-19 04:03:12 INFO E: 15 B: 241
06-19 04:03:12 INFO E: 15 B: 242
06-19 04:03:13 INFO E: 15 B: 243
06-19 04:03:13 INFO E: 15 B: 244
06-19 04:03:14 INFO E: 15 B: 245
06-19 04:03:15 INFO E: 15 B: 246
06-19 04:03:15 INFO E: 15 B: 247
06-19 04:03:16 INFO E: 15 B: 248
06-19 04:03:16 INFO E: 15 B: 249
06-19 04:03:17 INFO E: 15 B: 250
06-19 04:03:18 INFO E: 15 B: 251
06-19 04:03:18 INFO E: 15 B: 252
06-19 04:03:19 INFO E: 15 B: 253
06-19 04:03:20 INFO E: 15 B: 254
06-19 04:03:20 INFO E: 15 B: 255
06-19 04:03:21 INFO E: 15 B: 256
06-19 04:03:22 INFO E: 15 B: 257
06-19 04:03:22 INFO E: 15 B: 258
06-19 04:03:23 INFO E: 15 B: 259
06-19 04:03:24 INFO E: 15 B: 260
06-19 04:03:24 INFO E: 15 B: 261
06-19 04:03:25 INFO E: 15 B: 262
06-19 04:03:25 INFO E: 15 B: 263
06-19 04:03:26 INFO E: 15 B: 264
06-19 04:03:26 INFO E: 15 B: 265
06-19 04:03:27 INFO E: 15 B: 266
06-19 04:03:27 INFO E: 15 B: 267
06-19 04:03:28 INFO E: 15 B: 268
06-19 04:03:29 INFO E: 15 B: 269
06-19 04:03:30 INFO E: 15 B: 270
06-19 04:03:30 INFO E: 15 B: 271
06-19 04:03:31 INFO E: 15 B: 272
06-19 04:03:32 INFO E: 15 B: 273
06-19 04:03:32 INFO E: 15 B: 274
06-19 04:03:33 INFO E: 15 B: 275
06-19 04:03:34 INFO E: 15 B: 276
06-19 04:03:34 INFO E: 15 B: 277
06-19 04:03:35 INFO E: 15 B: 278
06-19 04:03:35 INFO E: 15 B: 279
06-19 04:03:36 INFO E: 15 B: 280
06-19 04:03:37 INFO E: 15 B: 281
06-19 04:03:37 INFO E: 15 B: 282
06-19 04:03:38 INFO E: 15 B: 283
06-19 04:03:38 INFO E: 15 B: 284
06-19 04:03:39 INFO E: 15 B: 285
06-19 04:03:40 INFO E: 15 B: 286
06-19 04:03:40 INFO E: 15 B: 287
06-19 04:03:41 INFO E: 15 B: 288
06-19 04:03:42 INFO E: 15 B: 289
06-19 04:03:42 INFO E: 15 B: 290
06-19 04:03:43 INFO E: 15 B: 291
06-19 04:03:43 INFO E: 15 B: 292
06-19 04:03:44 INFO E: 15 B: 293
06-19 04:03:45 INFO E: 15 B: 294
06-19 04:03:45 INFO E: 15 B: 295
06-19 04:03:46 INFO E: 15 B: 296
06-19 04:03:46 INFO E: 15 B: 297
06-19 04:03:47 INFO E: 15 B: 298
06-19 04:03:48 INFO E: 15 B: 299
06-19 04:03:48 INFO E: 15 B: 300
06-19 04:03:49 INFO E: 15 B: 301
06-19 04:03:49 INFO E: 15 B: 302
06-19 04:03:50 INFO E: 15 B: 303
06-19 04:03:51 INFO E: 15 B: 304
06-19 04:03:51 INFO E: 15 B: 305
06-19 04:03:52 INFO E: 15 B: 306
06-19 04:03:53 INFO E: 15 B: 307
06-19 04:03:53 INFO E: 15 B: 308
06-19 04:03:54 INFO E: 15 B: 309
06-19 04:03:55 INFO E: 15 B: 310
06-19 04:03:55 INFO E: 15 B: 311
06-19 04:03:56 INFO E: 15 B: 312
06-19 04:03:57 INFO E: 15 B: 313
06-19 04:03:57 INFO E: 15 B: 314
06-19 04:03:58 INFO E: 15 B: 315
06-19 04:03:58 INFO E: 15 B: 316
06-19 04:03:59 INFO E: 15 B: 317
06-19 04:04:00 INFO E: 15 B: 318
06-19 04:04:00 INFO E: 15 B: 319
06-19 04:04:01 INFO E: 15 B: 320
06-19 04:04:02 INFO E: 15 B: 321
06-19 04:04:03 INFO E: 15 B: 322
06-19 04:04:03 INFO E: 15 B: 323
06-19 04:04:04 INFO E: 15 B: 324
06-19 04:04:05 INFO E: 15 B: 325
06-19 04:04:05 INFO E: 15 B: 326
06-19 04:04:06 INFO E: 15 B: 327
06-19 04:04:06 INFO E: 15 B: 328
06-19 04:04:07 INFO E: 15 B: 329
06-19 04:04:08 INFO E: 15 B: 330
06-19 04:04:08 INFO E: 15 B: 331
06-19 04:04:09 INFO E: 15 B: 332
06-19 04:04:09 INFO E: 15 B: 333
06-19 04:04:10 INFO E: 15 B: 334
06-19 04:04:11 INFO E: 15 B: 335
06-19 04:04:11 INFO E: 15 B: 336
06-19 04:04:12 INFO E: 15 B: 337
06-19 04:04:12 INFO E: 15 B: 338
06-19 04:04:13 INFO E: 15 B: 339
06-19 04:04:13 INFO E: 15 B: 340
06-19 04:04:14 INFO E: 15 B: 341
06-19 04:04:14 INFO E: 15 B: 342
06-19 04:04:15 INFO E: 15 B: 343
06-19 04:04:16 INFO E: 15 B: 344
06-19 04:04:17 INFO E: 15 B: 345
06-19 04:04:17 INFO E: 15 B: 346
06-19 04:04:18 INFO E: 15 B: 347
06-19 04:04:19 INFO E: 15 B: 348
06-19 04:04:19 INFO E: 15 B: 349
06-19 04:04:20 INFO E: 15 B: 350
06-19 04:04:20 INFO E: 15 B: 351
06-19 04:04:21 INFO E: 15 B: 352
06-19 04:04:22 INFO E: 15 B: 353
06-19 04:04:22 INFO E: 15 B: 354
06-19 04:04:23 INFO E: 15 B: 355
06-19 04:04:24 INFO E: 15 B: 356
06-19 04:04:25 INFO E: 15 B: 357
06-19 04:04:25 INFO E: 15 B: 358
06-19 04:04:26 INFO E: 15 B: 359
06-19 04:04:26 INFO E: 15 B: 360
06-19 04:04:27 INFO E: 15 B: 361
06-19 04:04:28 INFO E: 15 B: 362
06-19 04:04:28 INFO E: 15 B: 363
06-19 04:04:29 INFO E: 15 B: 364
06-19 04:04:29 INFO E: 15 B: 365
06-19 04:04:30 INFO E: 15 B: 366
06-19 04:04:31 INFO E: 15 B: 367
06-19 04:04:31 INFO E: 15 B: 368
06-19 04:04:32 INFO E: 15 B: 369
06-19 04:04:32 INFO E: 15 B: 370
06-19 04:04:33 INFO E: 15 B: 371
06-19 04:04:34 INFO E: 15 B: 372
06-19 04:04:34 INFO E: 15 B: 373
06-19 04:04:35 INFO E: 15 B: 374
06-19 04:04:36 INFO E: 15 B: 375
06-19 04:04:36 INFO E: 15 B: 376
06-19 04:04:37 INFO E: 15 B: 377
06-19 04:04:37 INFO E: 15 B: 378
06-19 04:04:38 INFO E: 15 B: 379
06-19 04:04:39 INFO E: 15 B: 380
06-19 04:04:40 INFO E: 15 B: 381
06-19 04:04:40 INFO E: 15 B: 382
06-19 04:04:41 INFO E: 15 B: 383
06-19 04:04:41 INFO E: 15 B: 384
06-19 04:04:42 INFO E: 15 B: 385
06-19 04:04:43 INFO E: 15 B: 386
06-19 04:04:43 INFO E: 15 B: 387
06-19 04:04:44 INFO E: 15 B: 388
06-19 04:04:44 INFO E: 15 B: 389
06-19 04:04:45 INFO E: 15 B: 390
06-19 04:04:45 INFO E: 15 B: 391
06-19 04:04:46 INFO E: 15 B: 392
06-19 04:04:46 INFO E: 15 B: 393
06-19 04:04:47 INFO E: 15 B: 394
06-19 04:04:48 INFO E: 15 B: 395
06-19 04:04:48 INFO E: 15 B: 396
06-19 04:04:49 INFO E: 15 B: 397
06-19 04:04:49 INFO E: 15 B: 398
06-19 04:04:50 INFO E: 15 B: 399
06-19 04:04:51 INFO E: 15 B: 400
06-19 04:04:51 INFO E: 15 B: 401
06-19 04:04:52 INFO E: 15 B: 402
06-19 04:04:53 INFO E: 15 B: 403
06-19 04:04:53 INFO E: 15 B: 404
06-19 04:04:54 INFO E: 15 B: 405
06-19 04:04:54 INFO E: 15 B: 406
06-19 04:04:55 INFO E: 15 B: 407
06-19 04:04:56 INFO E: 15 B: 408
06-19 04:04:56 INFO E: 15 B: 409
06-19 04:04:57 INFO E: 15 B: 410
06-19 04:04:58 INFO E: 15 B: 411
06-19 04:04:58 INFO E: 15 B: 412
06-19 04:04:59 INFO E: 15 B: 413
06-19 04:05:00 INFO E: 15 B: 414
06-19 04:05:00 INFO E: 15 B: 415
06-19 04:05:01 INFO E: 15 B: 416
06-19 04:05:01 INFO E: 15 B: 417
06-19 04:05:02 INFO E: 15 B: 418
06-19 04:05:03 INFO E: 15 B: 419
06-19 04:05:03 INFO E: 15 B: 420
06-19 04:05:04 INFO E: 15 B: 421
06-19 04:05:05 INFO E: 15 B: 422
06-19 04:05:05 INFO E: 15 B: 423
06-19 04:05:06 INFO E: 15 B: 424
06-19 04:05:07 INFO E: 15 B: 425
06-19 04:05:07 INFO E: 15 B: 426
06-19 04:05:08 INFO E: 15 B: 427
06-19 04:05:09 INFO E: 15 B: 428
06-19 04:05:09 INFO E: 15 B: 429
06-19 04:05:10 INFO E: 15 B: 430
06-19 04:05:10 INFO E: 15 B: 431
06-19 04:05:11 INFO E: 15 B: 432
06-19 04:05:12 INFO E: 15 B: 433
06-19 04:05:12 INFO E: 15 B: 434
06-19 04:05:13 INFO E: 15 B: 435
06-19 04:05:13 INFO E: 15 B: 436
06-19 04:05:14 INFO E: 15 B: 437
06-19 04:05:15 INFO E: 15 B: 438
06-19 04:05:15 INFO E: 15 B: 439
06-19 04:05:16 INFO E: 15 B: 440
06-19 04:05:17 INFO E: 15 B: 441
06-19 04:05:17 INFO E: 15 B: 442
06-19 04:05:18 INFO E: 15 B: 443
06-19 04:05:18 INFO E: 15 B: 444
06-19 04:05:19 INFO E: 15 B: 445
06-19 04:05:20 INFO E: 15 B: 446
06-19 04:05:21 INFO E: 15 B: 447
06-19 04:05:21 INFO E: 15 B: 448
06-19 04:05:22 INFO E: 15 B: 449
06-19 04:05:22 INFO E: 15 B: 450
06-19 04:05:23 INFO E: 15 B: 451
06-19 04:05:24 INFO E: 15 B: 452
06-19 04:05:24 INFO E: 15 B: 453
06-19 04:05:25 INFO E: 15 B: 454
06-19 04:05:26 INFO E: 15 B: 455
06-19 04:05:26 INFO E: 15 B: 456
06-19 04:05:27 INFO E: 15 B: 457
06-19 04:05:27 INFO E: 15 B: 458
06-19 04:05:28 INFO E: 15 B: 459
06-19 04:05:28 INFO E: 15 B: 460
06-19 04:05:29 INFO E: 15 B: 461
06-19 04:05:30 INFO E: 15 B: 462
06-19 04:05:30 INFO E: 15 B: 463
06-19 04:05:31 INFO E: 15 B: 464
06-19 04:05:32 INFO E: 15 B: 465
06-19 04:05:32 INFO E: 15 B: 466
06-19 04:05:33 INFO E: 15 B: 467
06-19 04:05:33 INFO E: 15 B: 468
06-19 04:05:34 INFO E: 15 B: 469
06-19 04:05:35 INFO E: 15 B: 470
06-19 04:05:35 INFO E: 15 B: 471
06-19 04:05:36 INFO E: 15 B: 472
06-19 04:05:37 INFO E: 15 B: 473
06-19 04:05:37 INFO E: 15 B: 474
06-19 04:05:38 INFO E: 15 B: 475
06-19 04:05:39 INFO E: 15 B: 476
06-19 04:05:39 INFO E: 15 B: 477
06-19 04:05:40 INFO E: 15 B: 478
06-19 04:05:40 INFO E: 15 B: 479
06-19 04:05:41 INFO E: 15 B: 480
06-19 04:05:41 INFO E: 15 B: 481
06-19 04:05:42 INFO E: 15 B: 482
06-19 04:05:43 INFO E: 15 B: 483
06-19 04:05:43 INFO E: 15 B: 484
06-19 04:05:44 INFO E: 15 B: 485
06-19 04:05:45 INFO E: 15 B: 486
06-19 04:05:45 INFO E: 15 B: 487
06-19 04:05:46 INFO E: 15 B: 488
06-19 04:05:46 INFO E: 15 B: 489
06-19 04:05:47 INFO E: 15 B: 490
06-19 04:05:47 INFO E: 15 B: 491
06-19 04:05:48 INFO E: 15 B: 492
06-19 04:05:49 INFO E: 15 B: 493
06-19 04:05:49 INFO E: 15 B: 494
06-19 04:05:50 INFO E: 15 B: 495
06-19 04:05:51 INFO E: 15 B: 496
06-19 04:05:51 INFO E: 15 B: 497
06-19 04:05:52 INFO E: 15 B: 498
06-19 04:05:53 INFO E: 15 B: 499
06-19 04:05:54 INFO E: 15 B: 500
06-19 04:05:54 INFO E: 15 B: 501
06-19 04:05:55 INFO E: 15 B: 502
06-19 04:05:55 INFO E: 15 B: 503
06-19 04:05:56 INFO E: 15 B: 504
06-19 04:05:57 INFO E: 15 B: 505
06-19 04:05:58 INFO E: 15 B: 506
06-19 04:05:58 INFO E: 15 B: 507
06-19 04:05:59 INFO E: 15 B: 508
06-19 04:06:00 INFO E: 15 B: 509
06-19 04:06:00 INFO E: 15 B: 510
06-19 04:06:01 INFO E: 15 B: 511
06-19 04:06:01 INFO E: 15 B: 512
06-19 04:06:02 INFO E: 15 B: 513
06-19 04:06:03 INFO E: 15 B: 514
06-19 04:06:03 INFO E: 15 B: 515
06-19 04:06:04 INFO E: 15 B: 516
06-19 04:06:05 INFO E: 15 B: 517
06-19 04:06:06 INFO E: 15 B: 518
06-19 04:06:06 INFO E: 15 B: 519
06-19 04:06:07 INFO E: 15 B: 520
06-19 04:06:08 INFO E: 15 B: 521
06-19 04:06:09 INFO E: 15 B: 522
06-19 04:06:10 INFO E: 15 B: 523
06-19 04:06:10 INFO E: 15 B: 524
06-19 04:06:11 INFO E: 15 B: 525
06-19 04:06:12 INFO E: 15 B: 526
06-19 04:06:12 INFO E: 15 B: 527
06-19 04:06:13 INFO E: 15 B: 528
06-19 04:06:14 INFO E: 15 B: 529
06-19 04:06:14 INFO E: 15 B: 530
06-19 04:06:15 INFO E: 15 B: 531
06-19 04:06:16 INFO E: 15 B: 532
06-19 04:06:16 INFO E: 15 B: 533
06-19 04:06:17 INFO E: 15 B: 534
06-19 04:06:18 INFO E: 15 B: 535
06-19 04:06:18 INFO E: 15 B: 536
06-19 04:06:19 INFO E: 15 B: 537
06-19 04:06:20 INFO E: 15 B: 538
06-19 04:06:20 INFO E: 15 B: 539
06-19 04:06:21 INFO E: 15 B: 540
06-19 04:06:21 INFO E: 15 B: 541
06-19 04:06:22 INFO E: 15 B: 542
06-19 04:06:23 INFO E: 15 B: 543
06-19 04:06:23 INFO E: 15 B: 544
06-19 04:06:24 INFO E: 15 B: 545
06-19 04:06:24 INFO E: 15 B: 546
06-19 04:06:25 INFO E: 15 B: 547
06-19 04:06:26 INFO E: 15 B: 548
06-19 04:06:26 INFO E: 15 B: 549
06-19 04:06:27 INFO E: 15 B: 550
06-19 04:06:28 INFO E: 15 B: 551
06-19 04:06:28 INFO E: 15 B: 552
06-19 04:06:29 INFO E: 15 B: 553
06-19 04:06:30 INFO E: 15 B: 554
06-19 04:06:30 INFO E: 15 B: 555
06-19 04:06:31 INFO E: 15 B: 556
06-19 04:06:31 INFO E: 15 B: 557
06-19 04:06:32 INFO E: 15 B: 558
06-19 04:06:33 INFO E: 15 B: 559
06-19 04:06:33 INFO E: 15 B: 560
06-19 04:06:34 INFO E: 15 B: 561
06-19 04:06:35 INFO E: 15 B: 562
06-19 04:06:35 INFO E: 15 B: 563
06-19 04:06:36 INFO E: 15 B: 564
06-19 04:06:37 INFO E: 15 B: 565
06-19 04:06:37 INFO E: 15 B: 566
06-19 04:06:38 INFO E: 15 B: 567
06-19 04:06:38 INFO E: 15 B: 568
06-19 04:06:39 INFO E: 15 B: 569
06-19 04:06:39 INFO E: 15 B: 570
06-19 04:06:40 INFO E: 15 B: 571
06-19 04:06:41 INFO E: 15 B: 572
06-19 04:06:42 INFO E: 15 B: 573
06-19 04:06:42 INFO E: 15 B: 574
06-19 04:06:43 INFO E: 15 B: 575
06-19 04:06:44 INFO E: 15 B: 576
06-19 04:06:44 INFO E: 15 B: 577
06-19 04:06:45 INFO E: 15 B: 578
06-19 04:06:46 INFO E: 15 B: 579
06-19 04:06:46 INFO E: 15 B: 580
06-19 04:06:47 INFO E: 15 B: 581
06-19 04:06:48 INFO E: 15 B: 582
06-19 04:06:48 INFO E: 15 B: 583
06-19 04:06:49 INFO E: 15 B: 584
06-19 04:06:50 INFO E: 15 B: 585
06-19 04:06:50 INFO E: 15 B: 586
06-19 04:06:51 INFO E: 15 B: 587
06-19 04:06:51 INFO E: 15 B: 588
06-19 04:06:52 INFO E: 15 B: 589
06-19 04:06:53 INFO E: 15 B: 590
06-19 04:06:53 INFO E: 15 B: 591
06-19 04:06:54 INFO E: 15 B: 592
06-19 04:06:55 INFO E: 15 B: 593
06-19 04:06:55 INFO E: 15 B: 594
06-19 04:06:56 INFO E: 15 B: 595
06-19 04:06:57 INFO E: 15 B: 596
06-19 04:06:57 INFO E: 15 B: 597
06-19 04:06:58 INFO E: 15 B: 598
06-19 04:06:59 INFO E: 15 B: 599
06-19 04:06:59 INFO E: 15 B: 600
06-19 04:07:00 INFO E: 15 B: 601
06-19 04:07:00 INFO E: 15 B: 602
06-19 04:07:01 INFO E: 15 B: 603
06-19 04:07:02 INFO E: 15 B: 604
06-19 04:07:03 INFO E: 15 B: 605
06-19 04:07:03 INFO E: 15 B: 606
06-19 04:07:04 INFO E: 15 B: 607
06-19 04:07:04 INFO E: 15 B: 608
06-19 04:07:05 INFO E: 15 B: 609
06-19 04:07:06 INFO E: 15 B: 610
06-19 04:07:07 INFO E: 15 B: 611
06-19 04:07:07 INFO E: 15 B: 612
06-19 04:07:08 INFO E: 15 B: 613
06-19 04:07:09 INFO E: 15 B: 614
06-19 04:07:09 INFO E: 15 B: 615
06-19 04:07:10 INFO E: 15 B: 616
06-19 04:07:11 INFO E: 15 B: 617
06-19 04:07:12 INFO E: 15 B: 618
06-19 04:07:13 INFO E: 15 B: 619
06-19 04:07:13 INFO E: 15 B: 620
06-19 04:07:14 INFO E: 15 B: 621
06-19 04:07:15 INFO E: 15 B: 622
06-19 04:07:15 INFO E: 15 B: 623
06-19 04:07:16 INFO E: 15 B: 624
06-19 04:07:16 INFO E: 15 B: 625
06-19 04:07:17 INFO E: 15 B: 626
06-19 04:07:17 INFO E: 15 B: 627
06-19 04:07:18 INFO E: 15 B: 628
06-19 04:07:19 INFO E: 15 B: 629
06-19 04:07:19 INFO E: 15 B: 630
06-19 04:07:20 INFO E: 15 B: 631
06-19 04:07:21 INFO E: 15 B: 632
06-19 04:07:22 INFO E: 15 B: 633
06-19 04:07:22 INFO E: 15 B: 634
06-19 04:07:23 INFO E: 15 B: 635
06-19 04:07:24 INFO E: 15 B: 636
06-19 04:07:24 INFO E: 15 B: 637
06-19 04:07:25 INFO E: 15 B: 638
06-19 04:07:25 INFO E: 15 B: 639
06-19 04:07:26 INFO E: 15 B: 640
06-19 04:07:27 INFO E: 15 B: 641
06-19 04:07:27 INFO E: 15 B: 642
06-19 04:07:28 INFO E: 15 B: 643
06-19 04:07:28 INFO E: 15 B: 644
06-19 04:07:29 INFO E: 15 B: 645
06-19 04:07:29 INFO E: 15 B: 646
06-19 04:07:30 INFO E: 15 B: 647
06-19 04:07:31 INFO E: 15 B: 648
06-19 04:07:32 INFO E: 15 B: 649
06-19 04:07:32 INFO E: 15 B: 650
06-19 04:07:33 INFO E: 15 B: 651
06-19 04:07:33 INFO E: 15 B: 652
06-19 04:07:34 INFO E: 15 B: 653
06-19 04:07:34 INFO E: 15 B: 654
06-19 04:07:35 INFO E: 15 B: 655
06-19 04:07:35 INFO E: 15 B: 656
06-19 04:07:36 INFO E: 15 B: 657
06-19 04:07:37 INFO E: 15 B: 658
06-19 04:07:37 INFO E: 15 B: 659
06-19 04:07:38 INFO E: 15 B: 660
06-19 04:07:38 INFO E: 15 B: 661
06-19 04:07:39 INFO E: 15 B: 662
06-19 04:07:40 INFO E: 15 B: 663
06-19 04:07:41 INFO E: 15 B: 664
06-19 04:07:41 INFO E: 15 B: 665
06-19 04:07:42 INFO E: 15 B: 666
06-19 04:07:42 INFO E: 15 B: 667
06-19 04:07:43 INFO E: 15 B: 668
06-19 04:07:44 INFO E: 15 B: 669
06-19 04:07:44 INFO E: 15 B: 670
06-19 04:07:45 INFO E: 15 B: 671
06-19 04:07:45 INFO E: 15 B: 672
06-19 04:07:46 INFO E: 15 B: 673
06-19 04:07:47 INFO E: 15 B: 674
06-19 04:07:48 INFO E: 15 B: 675
06-19 04:07:48 INFO E: 15 B: 676
06-19 04:07:49 INFO E: 15 B: 677
06-19 04:07:50 INFO E: 15 B: 678
06-19 04:07:50 INFO E: 15 B: 679
06-19 04:07:51 INFO E: 15 B: 680
06-19 04:07:51 INFO E: 15 B: 681
06-19 04:07:52 INFO E: 15 B: 682
06-19 04:07:53 INFO E: 15 B: 683
06-19 04:07:53 INFO E: 15 B: 684
06-19 04:07:54 INFO E: 15 B: 685
06-19 04:07:55 INFO E: 15 B: 686
06-19 04:07:55 INFO E: 15 B: 687
06-19 04:07:56 INFO E: 15 B: 688
06-19 04:07:57 INFO E: 15 B: 689
06-19 04:07:57 INFO E: 15 B: 690
06-19 04:07:58 INFO E: 15 B: 691
06-19 04:07:58 INFO E: 15 B: 692
06-19 04:07:59 INFO E: 15 B: 693
06-19 04:08:00 INFO E: 15 B: 694
06-19 04:08:00 INFO E: 15 B: 695
06-19 04:08:01 INFO E: 15 B: 696
06-19 04:08:02 INFO E: 15 B: 697
06-19 04:08:02 INFO E: 15 B: 698
06-19 04:08:03 INFO E: 15 B: 699
06-19 04:08:04 INFO E: 15 B: 700
06-19 04:08:04 INFO E: 15 B: 701
06-19 04:08:05 INFO E: 15 B: 702
06-19 04:08:05 INFO E: 15 B: 703
06-19 04:08:06 INFO E: 15 B: 704
06-19 04:08:07 INFO E: 15 B: 705
06-19 04:08:07 INFO E: 15 B: 706
06-19 04:08:08 INFO E: 15 B: 707
06-19 04:08:08 INFO E: 15 B: 708
06-19 04:08:09 INFO E: 15 B: 709
06-19 04:08:10 INFO E: 15 B: 710
06-19 04:08:10 INFO E: 15 B: 711
06-19 04:08:11 INFO E: 15 B: 712
06-19 04:08:11 INFO E: 15 B: 713
06-19 04:08:12 INFO E: 15 B: 714
06-19 04:08:12 INFO E: 15 B: 715
06-19 04:08:13 INFO E: 15 B: 716
06-19 04:08:14 INFO E: 15 B: 717
06-19 04:08:14 INFO E: 15 B: 718
06-19 04:08:15 INFO E: 15 B: 719
06-19 04:08:16 INFO E: 15 B: 720
06-19 04:08:16 INFO E: 15 B: 721
06-19 04:08:17 INFO E: 15 B: 722
06-19 04:08:17 INFO E: 15 B: 723
06-19 04:08:18 INFO E: 15 B: 724
06-19 04:08:18 INFO E: 15 B: 725
06-19 04:08:19 INFO E: 15 B: 726
06-19 04:08:20 INFO E: 15 B: 727
06-19 04:08:20 INFO E: 15 B: 728
06-19 04:08:21 INFO E: 15 B: 729
06-19 04:08:22 INFO E: 15 B: 730
06-19 04:08:22 INFO E: 15 B: 731
06-19 04:08:23 INFO E: 15 B: 732
06-19 04:08:24 INFO E: 15 B: 733
06-19 04:08:24 INFO E: 15 B: 734
06-19 04:08:25 INFO E: 15 B: 735
06-19 04:08:26 INFO E: 15 B: 736
06-19 04:08:26 INFO E: 15 B: 737
06-19 04:08:27 INFO E: 15 B: 738
06-19 04:08:27 INFO E: 15 B: 739
06-19 04:08:28 INFO E: 15 B: 740
06-19 04:08:29 INFO E: 15 B: 741
06-19 04:08:29 INFO E: 15 B: 742
06-19 04:08:30 INFO E: 15 B: 743
06-19 04:08:30 INFO E: 15 B: 744
06-19 04:08:31 INFO E: 15 B: 745
06-19 04:08:32 INFO E: 15 B: 746
06-19 04:08:32 INFO E: 15 B: 747
06-19 04:08:33 INFO E: 15 B: 748
06-19 04:08:34 INFO E: 15 B: 749
06-19 04:08:34 INFO E: 15 B: 750
06-19 04:08:35 INFO E: 15 B: 751
06-19 04:08:35 INFO E: 15 B: 752
06-19 04:08:36 INFO E: 15 B: 753
06-19 04:08:37 INFO E: 15 B: 754
06-19 04:08:37 INFO E: 15 B: 755
06-19 04:08:38 INFO E: 15 B: 756
06-19 04:08:38 INFO E: 15 B: 757
06-19 04:08:39 INFO E: 15 B: 758
06-19 04:08:39 INFO E: 15 B: 759
06-19 04:08:40 INFO E: 15 B: 760
06-19 04:08:40 INFO E: 15 B: 761
06-19 04:08:41 INFO E: 15 B: 762
06-19 04:08:42 INFO E: 15 B: 763
06-19 04:08:43 INFO E: 15 B: 764
06-19 04:08:43 INFO E: 15 B: 765
06-19 04:08:44 INFO E: 15 B: 766
06-19 04:08:44 INFO E: 15 B: 767
06-19 04:08:45 INFO E: 15 B: 768
06-19 04:08:45 INFO E: 15 B: 769
06-19 04:08:46 INFO E: 15 B: 770
06-19 04:08:46 INFO E: 15 B: 771
06-19 04:08:47 INFO E: 15 B: 772
06-19 04:08:48 INFO E: 15 B: 773
06-19 04:08:48 INFO E: 15 B: 774
06-19 04:08:49 INFO E: 15 B: 775
06-19 04:08:50 INFO E: 15 B: 776
06-19 04:08:50 INFO E: 15 B: 777
06-19 04:08:51 INFO E: 15 B: 778
06-19 04:08:52 INFO E: 15 B: 779
06-19 04:08:52 INFO E: 15 B: 780
06-19 04:08:53 INFO E: 15 B: 781
06-19 04:08:54 INFO E: 15 B: 782
06-19 04:08:54 INFO E: 15 B: 783
06-19 04:08:55 INFO E: 15 B: 784
06-19 04:08:55 INFO E: 15 B: 785
06-19 04:08:56 INFO E: 15 B: 786
06-19 04:08:57 INFO E: 15 B: 787
06-19 04:08:58 INFO E: 15 B: 788
06-19 04:08:58 INFO E: 15 B: 789
06-19 04:08:59 INFO E: 15 B: 790
06-19 04:08:59 INFO E: 15 B: 791
06-19 04:09:00 INFO E: 15 B: 792
06-19 04:09:01 INFO E: 15 B: 793
06-19 04:09:02 INFO E: 15 B: 794
06-19 04:09:02 INFO E: 15 B: 795
06-19 04:09:03 INFO E: 15 B: 796
06-19 04:09:04 INFO E: 15 B: 797
06-19 04:09:04 INFO E: 15 B: 798
06-19 04:09:05 INFO E: 15 B: 799
06-19 04:09:05 INFO E: 15 B: 800
06-19 04:09:06 INFO E: 15 B: 801
06-19 04:09:07 INFO E: 15 B: 802
06-19 04:09:07 INFO E: 15 B: 803
06-19 04:09:08 INFO E: 15 B: 804
06-19 04:09:09 INFO E: 15 B: 805
06-19 04:09:09 INFO E: 15 B: 806
06-19 04:09:10 INFO E: 15 B: 807
06-19 04:09:11 INFO E: 15 B: 808
06-19 04:09:11 INFO E: 15 B: 809
06-19 04:09:12 INFO E: 15 B: 810
06-19 04:09:13 INFO E: 15 B: 811
06-19 04:09:13 INFO E: 15 B: 812
06-19 04:09:14 INFO E: 15 B: 813
06-19 04:09:14 INFO E: 15 B: 814
06-19 04:09:15 INFO E: 15 B: 815
06-19 04:09:16 INFO E: 15 B: 816
06-19 04:09:17 INFO E: 15 B: 817
06-19 04:09:17 INFO E: 15 B: 818
06-19 04:09:18 INFO E: 15 B: 819
06-19 04:09:18 INFO E: 15 B: 820
06-19 04:09:19 INFO E: 15 B: 821
06-19 04:09:20 INFO E: 15 B: 822
06-19 04:09:20 INFO E: 15 B: 823
06-19 04:09:21 INFO E: 15 B: 824
06-19 04:09:22 INFO E: 15 B: 825
06-19 04:09:22 INFO E: 15 B: 826
06-19 04:09:23 INFO E: 15 B: 827
06-19 04:09:23 INFO E: 15 B: 828
06-19 04:09:24 INFO E: 15 B: 829
06-19 04:09:24 INFO E: 15 B: 830
06-19 04:09:25 INFO E: 15 B: 831
06-19 04:09:26 INFO E: 15 B: 832
06-19 04:09:26 INFO E: 15 B: 833
06-19 04:09:27 INFO E: 15 B: 834
06-19 04:09:27 INFO E: 15 B: 835
06-19 04:09:28 INFO E: 15 B: 836
06-19 04:09:28 INFO E: 15 B: 837
06-19 04:09:29 INFO E: 15 B: 838
06-19 04:09:29 INFO E: 15 B: 839
06-19 04:09:30 INFO E: 15 B: 840
06-19 04:09:30 INFO E: 15 B: 841
06-19 04:09:31 INFO E: 15 B: 842
06-19 04:09:31 INFO E: 15 B: 843
06-19 04:09:32 INFO E: 15 B: 844
06-19 04:09:33 INFO E: 15 B: 845
06-19 04:09:33 INFO E: 15 B: 846
