06-28 13:57:40 INFO Using approximated mean, std
06-28 14:22:10 INFO E: 0 B: 1194
06-28 14:22:11 INFO E: 0 B: 1195
06-28 14:22:12 INFO E: 0 B: 1196
06-28 14:22:13 INFO E: 0 B: 1197
06-28 14:22:14 INFO E: 0 B: 1198
06-28 14:22:15 INFO E: 0 B: 1199
06-28 14:22:16 INFO E: 0 B: 1200
06-28 14:22:17 INFO E: 0 B: 1201
06-28 14:22:18 INFO E: 0 B: 1202
06-28 14:22:20 INFO E: 0 B: 1203
06-28 14:22:21 INFO E: 0 B: 1204
06-28 14:22:22 INFO E: 0 B: 1205
06-28 14:22:23 INFO E: 0 B: 1206
06-28 14:22:25 INFO E: 0 B: 1207
06-28 14:22:26 INFO E: 0 B: 1208
06-28 14:22:27 INFO E: 0 B: 1209
06-28 14:22:29 INFO E: 0 B: 1210
06-28 14:22:30 INFO E: 0 B: 1211
06-28 14:22:31 INFO E: 0 B: 1212
06-28 14:22:32 INFO E: 0 B: 1213
06-28 14:22:33 INFO E: 0 B: 1214
06-28 14:22:35 INFO E: 0 B: 1215
06-28 14:22:36 INFO E: 0 B: 1216
06-28 14:22:37 INFO E: 0 B: 1217
06-28 14:22:39 INFO E: 0 B: 1218
06-28 14:22:40 INFO E: 0 B: 1219
06-28 14:22:41 INFO E: 0 B: 1220
06-28 14:22:42 INFO E: 0 B: 1221
06-28 14:22:43 INFO E: 0 B: 1222
06-28 14:22:45 INFO E: 0 B: 1223
06-28 14:22:47 INFO E: 0 B: 1224
06-28 14:22:48 INFO E: 0 B: 1225
06-28 14:22:49 INFO E: 0 B: 1226
06-28 14:22:50 INFO E: 0 B: 1227
06-28 14:22:52 INFO E: 0 B: 1228
06-28 14:22:53 INFO E: 0 B: 1229
06-28 14:22:55 INFO E: 0 B: 1230
06-28 14:22:56 INFO E: 0 B: 1231
06-28 14:22:57 INFO E: 0 B: 1232
06-28 14:22:59 INFO E: 0 B: 1233
06-28 14:23:00 INFO E: 0 B: 1234
06-28 14:23:01 INFO E: 0 B: 1235
06-28 14:23:02 INFO E: 0 B: 1236
06-28 14:23:03 INFO E: 0 B: 1237
06-28 14:23:04 INFO E: 0 B: 1238
06-28 14:23:05 INFO E: 0 B: 1239
06-28 14:23:06 INFO E: 0 B: 1240
06-28 14:23:07 INFO E: 0 B: 1241
06-28 14:23:09 INFO E: 0 B: 1242
06-28 14:23:10 INFO E: 0 B: 1243
06-28 14:23:11 INFO E: 0 B: 1244
06-28 14:23:12 INFO E: 0 B: 1245
06-28 14:23:13 INFO E: 0 B: 1246
06-28 14:23:14 INFO E: 0 B: 1247
06-28 14:23:16 INFO E: 0 B: 1248
06-28 14:23:17 INFO E: 0 B: 1249
06-28 14:23:19 INFO E: 0 B: 1250
06-28 14:23:20 INFO E: 0 B: 1251
06-28 14:23:22 INFO E: 0 B: 1252
06-28 14:23:24 INFO E: 0 B: 1253
06-28 14:23:25 INFO E: 0 B: 1254
06-28 14:23:26 INFO E: 0 B: 1255
06-28 14:23:28 INFO E: 0 B: 1256
06-28 14:23:29 INFO E: 0 B: 1257
06-28 14:23:31 INFO E: 0 B: 1258
06-28 14:23:32 INFO E: 0 B: 1259
06-28 14:23:33 INFO E: 0 B: 1260
06-28 14:23:35 INFO E: 0 B: 1261
06-28 14:23:36 INFO E: 0 B: 1262
06-28 14:23:38 INFO E: 0 B: 1263
06-28 14:23:39 INFO E: 0 B: 1264
06-28 14:23:40 INFO E: 0 B: 1265
06-28 14:23:42 INFO E: 0 B: 1266
06-28 14:23:43 INFO E: 0 B: 1267
06-28 14:23:45 INFO E: 0 B: 1268
06-28 14:23:46 INFO E: 0 B: 1269
06-28 14:23:47 INFO E: 0 B: 1270
06-28 14:23:48 INFO E: 0 B: 1271
06-28 14:23:49 INFO E: 0 B: 1272
06-28 14:23:51 INFO E: 0 B: 1273
06-28 14:23:52 INFO E: 0 B: 1274
06-28 14:23:53 INFO E: 0 B: 1275
06-28 14:23:54 INFO E: 0 B: 1276
06-28 14:23:55 INFO E: 0 B: 1277
06-28 14:23:57 INFO E: 0 B: 1278
06-28 14:23:59 INFO E: 0 B: 1279
06-28 14:24:00 INFO E: 0 B: 1280
06-28 14:24:02 INFO E: 0 B: 1281
06-28 14:24:03 INFO E: 0 B: 1282
06-28 14:24:04 INFO E: 0 B: 1283
06-28 14:24:05 INFO E: 0 B: 1284
06-28 14:24:07 INFO E: 0 B: 1285
06-28 14:24:07 INFO E: 0 B: 1286
06-28 14:24:09 INFO E: 0 B: 1287
06-28 14:24:10 INFO E: 0 B: 1288
06-28 14:24:11 INFO E: 0 B: 1289
06-28 14:24:12 INFO E: 0 B: 1290
06-28 14:24:14 INFO E: 0 B: 1291
06-28 14:24:15 INFO E: 0 B: 1292
06-28 14:24:16 INFO E: 0 B: 1293
06-28 14:24:18 INFO E: 0 B: 1294
06-28 14:24:19 INFO E: 0 B: 1295
06-28 14:24:20 INFO E: 0 B: 1296
06-28 14:24:22 INFO E: 0 B: 1297
06-28 14:24:22 INFO E: 0 B: 1298
06-28 14:24:24 INFO E: 0 B: 1299
06-28 14:24:25 INFO E: 0 B: 1300
06-28 14:24:27 INFO E: 0 B: 1301
06-28 14:24:28 INFO E: 0 B: 1302
06-28 14:24:29 INFO E: 0 B: 1303
06-28 14:24:30 INFO E: 0 B: 1304
06-28 14:24:31 INFO E: 0 B: 1305
06-28 14:24:33 INFO E: 0 B: 1306
06-28 14:24:34 INFO E: 0 B: 1307
06-28 14:24:35 INFO E: 0 B: 1308
06-28 14:24:37 INFO E: 0 B: 1309
06-28 14:24:38 INFO E: 0 B: 1310
06-28 14:24:39 INFO E: 0 B: 1311
06-28 14:24:40 INFO E: 0 B: 1312
06-28 14:24:42 INFO E: 0 B: 1313
06-28 14:24:43 INFO E: 0 B: 1314
06-28 14:24:44 INFO E: 0 B: 1315
06-28 14:24:45 INFO E: 0 B: 1316
06-28 14:24:46 INFO E: 0 B: 1317
06-28 14:24:47 INFO E: 0 B: 1318
06-28 14:24:48 INFO E: 0 B: 1319
06-28 14:24:50 INFO E: 0 B: 1320
06-28 14:24:51 INFO E: 0 B: 1321
06-28 14:24:53 INFO E: 0 B: 1322
06-28 14:24:54 INFO E: 0 B: 1323
06-28 14:24:55 INFO E: 0 B: 1324
06-28 14:24:56 INFO E: 0 B: 1325
06-28 14:24:58 INFO E: 0 B: 1326
06-28 14:24:59 INFO E: 0 B: 1327
06-28 14:25:01 INFO E: 0 B: 1328
06-28 14:25:02 INFO E: 0 B: 1329
06-28 14:25:03 INFO E: 0 B: 1330
06-28 14:25:04 INFO E: 0 B: 1331
06-28 14:25:05 INFO E: 0 B: 1332
06-28 14:25:07 INFO E: 0 B: 1333
06-28 14:25:08 INFO E: 0 B: 1334
06-28 14:25:10 INFO E: 0 B: 1335
06-28 14:25:12 INFO E: 0 B: 1336
06-28 14:25:13 INFO E: 0 B: 1337
06-28 14:25:14 INFO E: 0 B: 1338
06-28 14:25:16 INFO E: 0 B: 1339
06-28 14:25:16 INFO E: 0 B: 1340
06-28 14:25:18 INFO E: 0 B: 1341
06-28 14:25:20 INFO E: 0 B: 1342
06-28 14:25:21 INFO E: 0 B: 1343
06-28 14:25:22 INFO E: 0 B: 1344
06-28 14:25:23 INFO E: 0 B: 1345
06-28 14:25:24 INFO E: 0 B: 1346
06-28 14:25:25 INFO E: 0 B: 1347
06-28 14:25:26 INFO E: 0 B: 1348
06-28 14:25:27 INFO E: 0 B: 1349
06-28 14:25:28 INFO E: 0 B: 1350
06-28 14:25:29 INFO E: 0 B: 1351
06-28 14:25:31 INFO E: 0 B: 1352
06-28 14:25:32 INFO E: 0 B: 1353
06-28 14:25:33 INFO E: 0 B: 1354
06-28 14:25:34 INFO E: 0 B: 1355
06-28 14:25:35 INFO E: 0 B: 1356
06-28 14:25:37 INFO E: 0 B: 1357
06-28 14:25:38 INFO E: 0 B: 1358
06-28 14:25:39 INFO E: 0 B: 1359
06-28 14:25:40 INFO E: 0 B: 1360
06-28 14:25:41 INFO E: 0 B: 1361
06-28 14:25:42 INFO E: 0 B: 1362
06-28 14:25:44 INFO E: 0 B: 1363
06-28 14:25:45 INFO E: 0 B: 1364
06-28 14:25:46 INFO E: 0 B: 1365
06-28 14:25:48 INFO E: 0 B: 1366
06-28 14:25:49 INFO E: 0 B: 1367
06-28 14:25:51 INFO E: 0 B: 1368
06-28 14:25:52 INFO E: 0 B: 1369
06-28 14:25:53 INFO E: 0 B: 1370
06-28 14:25:55 INFO E: 0 B: 1371
06-28 14:25:56 INFO E: 0 B: 1372
06-28 14:25:58 INFO E: 0 B: 1373
06-28 14:25:59 INFO E: 0 B: 1374
06-28 14:26:00 INFO E: 0 B: 1375
06-28 14:26:01 INFO E: 0 B: 1376
06-28 14:26:03 INFO E: 0 B: 1377
06-28 14:26:04 INFO E: 0 B: 1378
06-28 14:26:06 INFO E: 0 B: 1379
06-28 14:26:07 INFO E: 0 B: 1380
06-28 14:26:08 INFO E: 0 B: 1381
06-28 14:26:09 INFO E: 0 B: 1382
06-28 14:26:10 INFO E: 0 B: 1383
06-28 14:26:11 INFO E: 0 B: 1384
06-28 14:26:13 INFO E: 0 B: 1385
06-28 14:26:13 INFO E: 0 B: 1386
06-28 14:26:15 INFO E: 0 B: 1387
06-28 14:26:16 INFO E: 0 B: 1388
06-28 14:26:17 INFO E: 0 B: 1389
06-28 14:26:19 INFO E: 0 B: 1390
06-28 14:26:20 INFO E: 0 B: 1391
06-28 14:26:21 INFO E: 0 B: 1392
06-28 14:26:22 INFO E: 0 B: 1393
06-28 14:26:23 INFO E: 0 B: 1394
06-28 14:26:25 INFO E: 0 B: 1395
06-28 14:26:26 INFO E: 0 B: 1396
06-28 14:26:27 INFO E: 0 B: 1397
06-28 14:26:29 INFO E: 0 B: 1398
06-28 14:26:31 INFO E: 0 B: 1399
06-28 14:26:32 INFO E: 0 B: 1400
06-28 14:26:33 INFO E: 0 B: 1401
06-28 14:26:34 INFO E: 0 B: 1402
06-28 14:26:35 INFO E: 0 B: 1403
06-28 14:26:36 INFO E: 0 B: 1404
06-28 14:26:38 INFO E: 0 B: 1405
06-28 14:26:39 INFO E: 0 B: 1406
06-28 14:26:40 INFO E: 0 B: 1407
06-28 14:26:42 INFO E: 0 B: 1408
06-28 14:26:43 INFO E: 0 B: 1409
06-28 14:26:44 INFO E: 0 B: 1410
06-28 14:26:46 INFO E: 0 B: 1411
06-28 14:26:47 INFO E: 0 B: 1412
06-28 14:26:48 INFO E: 0 B: 1413
06-28 14:26:49 INFO E: 0 B: 1414
06-28 14:26:51 INFO E: 0 B: 1415
06-28 14:26:52 INFO E: 0 B: 1416
06-28 14:26:53 INFO E: 0 B: 1417
06-28 14:26:54 INFO E: 0 B: 1418
06-28 14:26:55 INFO E: 0 B: 1419
06-28 14:26:56 INFO E: 0 B: 1420
06-28 14:26:57 INFO E: 0 B: 1421
06-28 14:26:59 INFO E: 0 B: 1422
06-28 14:27:00 INFO E: 0 B: 1423
06-28 14:27:01 INFO E: 0 B: 1424
06-28 14:27:02 INFO E: 0 B: 1425
06-28 14:27:04 INFO E: 0 B: 1426
06-28 14:27:05 INFO E: 0 B: 1427
06-28 14:27:06 INFO E: 0 B: 1428
06-28 14:27:08 INFO E: 0 B: 1429
06-28 14:27:09 INFO E: 0 B: 1430
06-28 14:27:10 INFO E: 0 B: 1431
06-28 14:27:11 INFO E: 0 B: 1432
06-28 14:27:12 INFO E: 0 B: 1433
06-28 14:27:14 INFO E: 0 B: 1434
06-28 14:27:16 INFO E: 0 B: 1435
06-28 14:27:17 INFO E: 0 B: 1436
06-28 14:27:18 INFO E: 0 B: 1437
06-28 14:27:20 INFO E: 0 B: 1438
06-28 14:27:21 INFO E: 0 B: 1439
06-28 14:27:23 INFO E: 0 B: 1440
06-28 14:27:24 INFO E: 0 B: 1441
06-28 14:27:25 INFO E: 0 B: 1442
06-28 14:27:27 INFO E: 0 B: 1443
06-28 14:27:28 INFO E: 0 B: 1444
06-28 14:27:29 INFO E: 0 B: 1445
06-28 14:27:30 INFO E: 0 B: 1446
06-28 14:27:31 INFO E: 0 B: 1447
06-28 14:27:33 INFO E: 0 B: 1448
06-28 14:27:35 INFO E: 0 B: 1449
06-28 14:27:35 INFO E: 0 B: 1450
06-28 14:27:37 INFO E: 0 B: 1451
06-28 14:27:38 INFO E: 0 B: 1452
06-28 14:27:39 INFO E: 0 B: 1453
06-28 14:27:40 INFO E: 0 B: 1454
06-28 14:27:42 INFO E: 0 B: 1455
06-28 14:27:43 INFO E: 0 B: 1456
06-28 14:27:45 INFO E: 0 B: 1457
06-28 14:27:46 INFO E: 0 B: 1458
06-28 14:27:47 INFO E: 0 B: 1459
06-28 14:27:49 INFO E: 0 B: 1460
06-28 14:27:50 INFO E: 0 B: 1461
06-28 14:27:52 INFO E: 0 B: 1462
06-28 14:27:53 INFO E: 0 B: 1463
06-28 14:27:54 INFO E: 0 B: 1464
06-28 14:27:56 INFO E: 0 B: 1465
06-28 14:27:57 INFO E: 0 B: 1466
06-28 14:27:59 INFO E: 0 B: 1467
06-28 14:28:00 INFO E: 0 B: 1468
06-28 14:28:01 INFO E: 0 B: 1469
06-28 14:28:03 INFO E: 0 B: 1470
06-28 14:28:04 INFO E: 0 B: 1471
06-28 14:28:05 INFO E: 0 B: 1472
06-28 14:28:06 INFO E: 0 B: 1473
06-28 14:28:08 INFO E: 0 B: 1474
06-28 14:28:09 INFO E: 0 B: 1475
06-28 14:28:10 INFO E: 0 B: 1476
06-28 14:28:11 INFO E: 0 B: 1477
06-28 14:28:12 INFO E: 0 B: 1478
06-28 14:28:13 INFO E: 0 B: 1479
06-28 14:28:15 INFO E: 0 B: 1480
06-28 14:28:15 INFO E: 0 B: 1481
06-28 14:28:17 INFO E: 0 B: 1482
06-28 14:28:18 INFO E: 0 B: 1483
06-28 14:28:19 INFO E: 0 B: 1484
06-28 14:28:20 INFO E: 0 B: 1485
06-28 14:28:21 INFO E: 0 B: 1486
06-28 14:28:23 INFO E: 0 B: 1487
06-28 14:28:24 INFO E: 0 B: 1488
06-28 14:28:25 INFO E: 0 B: 1489
06-28 14:28:26 INFO E: 0 B: 1490
06-28 14:28:27 INFO E: 0 B: 1491
06-28 14:28:29 INFO E: 0 B: 1492
06-28 14:28:30 INFO E: 0 B: 1493
06-28 14:28:31 INFO E: 0 B: 1494
06-28 14:28:32 INFO E: 0 B: 1495
06-28 14:28:34 INFO E: 0 B: 1496
06-28 14:28:35 INFO E: 0 B: 1497
06-28 14:28:36 INFO E: 0 B: 1498
06-28 14:28:38 INFO E: 0 B: 1499
06-28 14:28:39 INFO E: 0 B: 1500
06-28 14:28:40 INFO E: 0 B: 1501
06-28 14:28:42 INFO E: 0 B: 1502
06-28 14:28:44 INFO E: 0 B: 1503
06-28 14:28:45 INFO E: 0 B: 1504
06-28 14:28:46 INFO E: 0 B: 1505
06-28 14:28:47 INFO E: 0 B: 1506
06-28 14:28:49 INFO E: 0 B: 1507
06-28 14:28:50 INFO E: 0 B: 1508
06-28 14:28:51 INFO E: 0 B: 1509
06-28 14:28:53 INFO E: 0 B: 1510
06-28 14:28:54 INFO E: 0 B: 1511
06-28 14:28:55 INFO E: 0 B: 1512
06-28 14:28:57 INFO E: 0 B: 1513
06-28 14:28:58 INFO E: 0 B: 1514
06-28 14:28:59 INFO E: 0 B: 1515
06-28 14:29:01 INFO E: 0 B: 1516
06-28 14:29:02 INFO E: 0 B: 1517
06-28 14:29:03 INFO E: 0 B: 1518
06-28 14:29:05 INFO E: 0 B: 1519
06-28 14:29:06 INFO E: 0 B: 1520
06-28 14:29:07 INFO E: 0 B: 1521
06-28 14:29:08 INFO E: 0 B: 1522
06-28 14:29:10 INFO E: 0 B: 1523
06-28 14:29:11 INFO E: 0 B: 1524
06-28 14:29:12 INFO E: 0 B: 1525
06-28 14:29:13 INFO E: 0 B: 1526
06-28 14:29:14 INFO E: 0 B: 1527
06-28 14:29:16 INFO E: 0 B: 1528
06-28 14:29:17 INFO E: 0 B: 1529
06-28 14:29:18 INFO E: 0 B: 1530
06-28 14:29:20 INFO E: 0 B: 1531
06-28 14:29:21 INFO E: 0 B: 1532
06-28 14:29:23 INFO E: 0 B: 1533
06-28 14:29:24 INFO E: 0 B: 1534
06-28 14:29:25 INFO E: 0 B: 1535
06-28 14:29:26 INFO E: 0 B: 1536
06-28 14:29:27 INFO E: 0 B: 1537
06-28 14:29:29 INFO E: 0 B: 1538
06-28 14:29:30 INFO E: 0 B: 1539
06-28 14:29:31 INFO E: 0 B: 1540
06-28 14:29:32 INFO E: 0 B: 1541
06-28 14:29:33 INFO E: 0 B: 1542
06-28 14:29:35 INFO E: 0 B: 1543
06-28 14:29:36 INFO E: 0 B: 1544
06-28 14:29:38 INFO E: 0 B: 1545
06-28 14:29:39 INFO E: 0 B: 1546
06-28 14:29:40 INFO E: 0 B: 1547
06-28 14:29:41 INFO E: 0 B: 1548
06-28 14:29:43 INFO E: 0 B: 1549
06-28 14:29:44 INFO E: 0 B: 1550
06-28 14:29:46 INFO E: 0 B: 1551
06-28 14:29:47 INFO E: 0 B: 1552
06-28 14:29:48 INFO E: 0 B: 1553
06-28 14:29:49 INFO E: 0 B: 1554
06-28 14:29:50 INFO E: 0 B: 1555
06-28 14:29:51 INFO E: 0 B: 1556
06-28 14:29:52 INFO E: 0 B: 1557
06-28 14:29:54 INFO E: 0 B: 1558
06-28 14:29:55 INFO E: 0 B: 1559
06-28 14:29:56 INFO E: 0 B: 1560
06-28 14:29:57 INFO E: 0 B: 1561
06-28 14:29:58 INFO E: 0 B: 1562
06-28 14:29:59 INFO E: 0 B: 1563
06-28 14:30:01 INFO E: 0 B: 1564
06-28 14:30:02 INFO E: 0 B: 1565
06-28 14:30:04 INFO E: 0 B: 1566
06-28 14:30:05 INFO E: 0 B: 1567
06-28 14:30:07 INFO E: 0 B: 1568
06-28 14:30:08 INFO E: 0 B: 1569
06-28 14:30:09 INFO E: 0 B: 1570
06-28 14:30:10 INFO E: 0 B: 1571
06-28 14:30:11 INFO E: 0 B: 1572
06-28 14:30:12 INFO E: 0 B: 1573
06-28 14:30:14 INFO E: 0 B: 1574
06-28 14:30:15 INFO E: 0 B: 1575
06-28 14:30:17 INFO E: 0 B: 1576
06-28 14:30:18 INFO E: 0 B: 1577
06-28 14:30:19 INFO E: 0 B: 1578
06-28 14:30:20 INFO E: 0 B: 1579
06-28 14:30:22 INFO E: 0 B: 1580
06-28 14:30:23 INFO E: 0 B: 1581
06-28 14:30:24 INFO E: 0 B: 1582
06-28 14:30:26 INFO E: 0 B: 1583
06-28 14:30:27 INFO E: 0 B: 1584
06-28 14:30:28 INFO E: 0 B: 1585
06-28 14:30:30 INFO E: 0 B: 1586
06-28 14:30:31 INFO E: 0 B: 1587
06-28 14:30:33 INFO E: 0 B: 1588
06-28 14:30:34 INFO E: 0 B: 1589
06-28 14:30:35 INFO E: 0 B: 1590
06-28 14:30:36 INFO E: 0 B: 1591
06-28 14:30:38 INFO E: 0 B: 1592
06-28 14:30:39 INFO E: 0 B: 1593
06-28 14:30:40 INFO E: 0 B: 1594
06-28 14:30:41 INFO E: 0 B: 1595
06-28 14:30:43 INFO E: 0 B: 1596
06-28 14:30:44 INFO E: 0 B: 1597
06-28 14:30:45 INFO E: 0 B: 1598
06-28 14:30:47 INFO E: 0 B: 1599
06-28 14:30:47 INFO E: 0 B: 1600
06-28 14:30:49 INFO E: 0 B: 1601
06-28 14:30:50 INFO E: 0 B: 1602
06-28 14:30:51 INFO E: 0 B: 1603
06-28 14:30:52 INFO E: 0 B: 1604
06-28 14:30:53 INFO E: 0 B: 1605
06-28 14:30:54 INFO E: 0 B: 1606
06-28 14:30:55 INFO E: 0 B: 1607
06-28 14:30:56 INFO E: 0 B: 1608
06-28 14:30:58 INFO E: 0 B: 1609
06-28 14:30:59 INFO E: 0 B: 1610
06-28 14:31:00 INFO E: 0 B: 1611
06-28 14:31:01 INFO E: 0 B: 1612
06-28 14:31:02 INFO E: 0 B: 1613
06-28 14:31:03 INFO E: 0 B: 1614
06-28 14:31:05 INFO E: 0 B: 1615
06-28 14:31:06 INFO E: 0 B: 1616
06-28 14:31:07 INFO E: 0 B: 1617
06-28 14:31:08 INFO E: 0 B: 1618
06-28 14:31:09 INFO E: 0 B: 1619
06-28 14:31:11 INFO E: 0 B: 1620
06-28 14:31:11 INFO E: 0 B: 1621
06-28 14:31:13 INFO E: 0 B: 1622
06-28 14:31:13 INFO E: 0 B: 1623
06-28 14:31:14 INFO E: 0 B: 1624
06-28 14:31:15 INFO E: 0 B: 1625
06-28 14:31:16 INFO E: 0 B: 1626
06-28 14:31:17 INFO E: 0 B: 1627
06-28 14:31:18 INFO E: 0 B: 1628
06-28 14:31:19 INFO E: 0 B: 1629
06-28 14:31:20 INFO E: 0 B: 1630
06-28 14:31:21 INFO E: 0 B: 1631
06-28 14:31:22 INFO E: 0 B: 1632
06-28 14:31:23 INFO E: 0 B: 1633
06-28 14:31:24 INFO E: 0 B: 1634
06-28 14:31:26 INFO E: 0 B: 1635
06-28 14:31:27 INFO E: 0 B: 1636
06-28 14:31:29 INFO E: 0 B: 1637
06-28 14:31:29 INFO E: 0 B: 1638
06-28 14:31:30 INFO E: 0 B: 1639
06-28 14:31:31 INFO E: 0 B: 1640
06-28 14:31:32 INFO E: 0 B: 1641
06-28 14:31:34 INFO E: 0 B: 1642
06-28 14:31:35 INFO E: 0 B: 1643
06-28 14:31:36 INFO E: 0 B: 1644
06-28 14:31:37 INFO E: 0 B: 1645
06-28 14:31:38 INFO E: 0 B: 1646
06-28 14:31:39 INFO E: 0 B: 1647
06-28 14:31:40 INFO E: 0 B: 1648
06-28 14:31:41 INFO E: 0 B: 1649
06-28 14:31:42 INFO E: 0 B: 1650
06-28 14:31:43 INFO E: 0 B: 1651
06-28 14:31:45 INFO E: 0 B: 1652
06-28 14:31:46 INFO E: 0 B: 1653
06-28 14:31:47 INFO E: 0 B: 1654
06-28 14:31:48 INFO E: 0 B: 1655
06-28 14:31:49 INFO E: 0 B: 1656
06-28 14:31:49 INFO E: 0 B: 1657
06-28 14:31:50 INFO E: 0 B: 1658
06-28 14:31:51 INFO E: 0 B: 1659
06-28 14:31:53 INFO E: 0 B: 1660
06-28 14:31:54 INFO E: 0 B: 1661
06-28 14:31:55 INFO E: 0 B: 1662
06-28 14:31:56 INFO E: 0 B: 1663
06-28 14:31:57 INFO E: 0 B: 1664
06-28 14:31:58 INFO E: 0 B: 1665
06-28 14:31:59 INFO E: 0 B: 1666
06-28 14:32:00 INFO E: 0 B: 1667
06-28 14:32:01 INFO E: 0 B: 1668
06-28 14:32:02 INFO E: 0 B: 1669
06-28 14:32:03 INFO E: 0 B: 1670
06-28 14:32:04 INFO E: 0 B: 1671
06-28 14:32:06 INFO E: 0 B: 1672
06-28 14:32:07 INFO E: 0 B: 1673
06-28 14:32:09 INFO E: 0 B: 1674
06-28 14:32:10 INFO E: 0 B: 1675
06-28 14:32:11 INFO E: 0 B: 1676
06-28 14:32:12 INFO E: 0 B: 1677
06-28 14:32:14 INFO E: 0 B: 1678
06-28 14:32:15 INFO E: 0 B: 1679
06-28 14:32:16 INFO E: 0 B: 1680
06-28 14:32:17 INFO E: 0 B: 1681
06-28 14:32:18 INFO E: 0 B: 1682
06-28 14:32:19 INFO E: 0 B: 1683
06-28 14:32:19 INFO E: 0 B: 1684
06-28 14:32:21 INFO E: 0 B: 1685
06-28 14:32:22 INFO E: 0 B: 1686
06-28 14:32:23 INFO E: 0 B: 1687
06-28 14:32:24 INFO E: 0 B: 1688
06-28 14:32:25 INFO E: 0 B: 1689
06-28 14:32:26 INFO E: 0 B: 1690
06-28 14:32:27 INFO E: 0 B: 1691
06-28 14:32:29 INFO E: 0 B: 1692
06-28 14:32:30 INFO E: 0 B: 1693
06-28 14:32:31 INFO E: 0 B: 1694
06-28 14:32:32 INFO E: 0 B: 1695
06-28 14:32:33 INFO E: 0 B: 1696
06-28 14:32:34 INFO E: 0 B: 1697
06-28 14:32:36 INFO E: 0 B: 1698
06-28 14:32:37 INFO E: 0 B: 1699
06-28 14:32:38 INFO E: 0 B: 1700
06-28 14:32:39 INFO E: 0 B: 1701
06-28 14:32:40 INFO E: 0 B: 1702
06-28 14:32:41 INFO E: 0 B: 1703
06-28 14:32:43 INFO E: 0 B: 1704
06-28 14:32:44 INFO E: 0 B: 1705
06-28 14:32:45 INFO E: 0 B: 1706
06-28 14:32:46 INFO E: 0 B: 1707
06-28 14:32:47 INFO E: 0 B: 1708
06-28 14:32:48 INFO E: 0 B: 1709
06-28 14:32:49 INFO E: 0 B: 1710
06-28 14:32:50 INFO E: 0 B: 1711
06-28 14:32:51 INFO E: 0 B: 1712
06-28 14:32:53 INFO E: 0 B: 1713
06-28 14:32:53 INFO E: 0 B: 1714
06-28 14:32:54 INFO E: 0 B: 1715
06-28 14:32:55 INFO E: 0 B: 1716
06-28 14:32:56 INFO E: 0 B: 1717
06-28 14:32:57 INFO E: 0 B: 1718
06-28 14:32:58 INFO E: 0 B: 1719
06-28 14:32:59 INFO E: 0 B: 1720
06-28 14:33:00 INFO E: 0 B: 1721
06-28 14:33:02 INFO E: 0 B: 1722
06-28 14:33:03 INFO E: 0 B: 1723
06-28 14:33:04 INFO E: 0 B: 1724
06-28 14:33:05 INFO E: 0 B: 1725
06-28 14:33:06 INFO E: 0 B: 1726
06-28 14:33:07 INFO E: 0 B: 1727
06-28 14:33:08 INFO E: 0 B: 1728
06-28 14:33:09 INFO E: 0 B: 1729
06-28 14:33:10 INFO E: 0 B: 1730
06-28 14:33:11 INFO E: 0 B: 1731
06-28 14:33:12 INFO E: 0 B: 1732
06-28 14:33:13 INFO E: 0 B: 1733
06-28 14:33:14 INFO E: 0 B: 1734
06-28 14:33:15 INFO E: 0 B: 1735
06-28 14:33:16 INFO E: 0 B: 1736
06-28 14:33:17 INFO E: 0 B: 1737
06-28 14:33:18 INFO E: 0 B: 1738
06-28 14:33:20 INFO E: 0 B: 1739
06-28 14:33:20 INFO E: 0 B: 1740
06-28 14:33:21 INFO E: 0 B: 1741
06-28 14:33:23 INFO E: 0 B: 1742
06-28 14:33:24 INFO E: 0 B: 1743
06-28 14:33:25 INFO E: 0 B: 1744
06-28 14:33:26 INFO E: 0 B: 1745
06-28 14:33:27 INFO E: 0 B: 1746
06-28 14:33:28 INFO E: 0 B: 1747
06-28 14:33:29 INFO E: 0 B: 1748
06-28 14:33:30 INFO E: 0 B: 1749
06-28 14:33:31 INFO E: 0 B: 1750
06-28 14:33:32 INFO E: 0 B: 1751
06-28 14:33:33 INFO E: 0 B: 1752
06-28 14:33:34 INFO E: 0 B: 1753
06-28 14:33:36 INFO E: 0 B: 1754
06-28 14:33:37 INFO E: 0 B: 1755
06-28 14:33:38 INFO E: 0 B: 1756
06-28 14:33:39 INFO E: 0 B: 1757
06-28 14:33:40 INFO E: 0 B: 1758
06-28 14:33:42 INFO E: 0 B: 1759
06-28 14:33:43 INFO E: 0 B: 1760
06-28 14:33:44 INFO E: 0 B: 1761
06-28 14:33:45 INFO E: 0 B: 1762
06-28 14:33:47 INFO E: 0 B: 1763
06-28 14:33:48 INFO E: 0 B: 1764
06-28 14:33:49 INFO E: 0 B: 1765
06-28 14:33:49 INFO E: 0 B: 1766
06-28 14:33:51 INFO E: 0 B: 1767
06-28 14:33:52 INFO E: 0 B: 1768
06-28 14:33:54 INFO E: 0 B: 1769
06-28 14:33:55 INFO E: 0 B: 1770
06-28 14:33:55 INFO E: 0 B: 1771
06-28 14:33:56 INFO E: 0 B: 1772
06-28 14:33:57 INFO E: 0 B: 1773
06-28 14:33:58 INFO E: 0 B: 1774
06-28 14:34:00 INFO E: 0 B: 1775
