06-17 15:20:56 INFO Whole dataset size: 192556
06-18 01:39:20 INFO E: 29 B: 665
06-18 01:39:21 INFO E: 29 B: 666
06-18 01:39:21 INFO E: 29 B: 667
06-18 01:39:22 INFO E: 29 B: 668
06-18 01:39:22 INFO E: 29 B: 669
06-18 01:39:23 INFO E: 29 B: 670
06-18 01:39:24 INFO E: 29 B: 671
06-18 01:39:24 INFO E: 29 B: 672
06-18 01:39:25 INFO E: 29 B: 673
06-18 01:39:26 INFO E: 29 B: 674
06-18 01:39:26 INFO E: 29 B: 675
06-18 01:39:27 INFO E: 29 B: 676
06-18 01:39:27 INFO E: 29 B: 677
06-18 01:39:28 INFO E: 29 B: 678
06-18 01:39:29 INFO E: 29 B: 679
06-18 01:39:29 INFO E: 29 B: 680
06-18 01:39:30 INFO E: 29 B: 681
06-18 01:39:30 INFO E: 29 B: 682
06-18 01:39:31 INFO E: 29 B: 683
06-18 01:39:31 INFO E: 29 B: 684
06-18 01:39:32 INFO E: 29 B: 685
06-18 01:39:32 INFO E: 29 B: 686
06-18 01:39:33 INFO E: 29 B: 687
06-18 01:39:33 INFO E: 29 B: 688
06-18 01:39:34 INFO E: 29 B: 689
06-18 01:39:35 INFO E: 29 B: 690
06-18 01:39:35 INFO E: 29 B: 691
06-18 01:39:36 INFO E: 29 B: 692
06-18 01:39:36 INFO E: 29 B: 693
06-18 01:39:37 INFO E: 29 B: 694
06-18 01:39:37 INFO E: 29 B: 695
06-18 01:39:38 INFO E: 29 B: 696
06-18 01:39:38 INFO E: 29 B: 697
06-18 01:39:39 INFO E: 29 B: 698
06-18 01:39:40 INFO E: 29 B: 699
06-18 01:39:40 INFO E: 29 B: 700
06-18 01:39:41 INFO E: 29 B: 701
06-18 01:39:41 INFO E: 29 B: 702
06-18 01:39:42 INFO E: 29 B: 703
06-18 01:39:42 INFO E: 29 B: 704
06-18 01:39:43 INFO E: 29 B: 705
06-18 01:39:43 INFO E: 29 B: 706
06-18 01:39:44 INFO E: 29 B: 707
06-18 01:39:44 INFO E: 29 B: 708
06-18 01:39:45 INFO E: 29 B: 709
06-18 01:39:45 INFO E: 29 B: 710
06-18 01:39:46 INFO E: 29 B: 711
06-18 01:39:46 INFO E: 29 B: 712
06-18 01:39:47 INFO E: 29 B: 713
06-18 01:39:47 INFO E: 29 B: 714
06-18 01:39:48 INFO E: 29 B: 715
06-18 01:39:48 INFO E: 29 B: 716
06-18 01:39:49 INFO E: 29 B: 717
06-18 01:39:50 INFO E: 29 B: 718
06-18 01:39:50 INFO E: 29 B: 719
06-18 01:39:51 INFO E: 29 B: 720
06-18 01:39:51 INFO E: 29 B: 721
06-18 01:39:51 INFO E: 29 B: 722
06-18 01:39:52 INFO E: 29 B: 723
06-18 01:39:53 INFO E: 29 B: 724
06-18 01:39:53 INFO E: 29 B: 725
06-18 01:39:54 INFO E: 29 B: 726
06-18 01:39:54 INFO E: 29 B: 727
06-18 01:39:55 INFO E: 29 B: 728
06-18 01:39:56 INFO E: 29 B: 729
06-18 01:39:56 INFO E: 29 B: 730
06-18 01:39:57 INFO E: 29 B: 731
06-18 01:39:57 INFO E: 29 B: 732
06-18 01:39:58 INFO E: 29 B: 733
06-18 01:39:58 INFO E: 29 B: 734
06-18 01:39:59 INFO E: 29 B: 735
06-18 01:39:59 INFO E: 29 B: 736
06-18 01:40:00 INFO E: 29 B: 737
06-18 01:40:01 INFO E: 29 B: 738
06-18 01:40:01 INFO E: 29 B: 739
06-18 01:40:02 INFO E: 29 B: 740
06-18 01:40:02 INFO E: 29 B: 741
06-18 01:40:03 INFO E: 29 B: 742
06-18 01:40:03 INFO E: 29 B: 743
06-18 01:40:04 INFO E: 29 B: 744
06-18 01:40:04 INFO E: 29 B: 745
06-18 01:40:05 INFO E: 29 B: 746
06-18 01:40:05 INFO E: 29 B: 747
06-18 01:40:06 INFO E: 29 B: 748
06-18 01:40:07 INFO E: 29 B: 749
06-18 01:40:07 INFO E: 29 B: 750
06-18 01:40:08 INFO E: 29 B: 751
06-18 01:40:08 INFO E: 29 B: 752
06-18 01:40:09 INFO E: 29 B: 753
06-18 01:40:09 INFO E: 29 B: 754
06-18 01:40:10 INFO E: 29 B: 755
06-18 01:40:10 INFO E: 29 B: 756
06-18 01:40:11 INFO E: 29 B: 757
06-18 01:40:11 INFO E: 29 B: 758
06-18 01:40:12 INFO E: 29 B: 759
06-18 01:40:12 INFO E: 29 B: 760
06-18 01:40:12 INFO E: 29 B: 761
06-18 01:40:13 INFO E: 29 B: 762
06-18 01:40:14 INFO E: 29 B: 763
06-18 01:40:14 INFO E: 29 B: 764
06-18 01:40:15 INFO E: 29 B: 765
06-18 01:40:15 INFO E: 29 B: 766
06-18 01:40:16 INFO E: 29 B: 767
06-18 01:40:16 INFO E: 29 B: 768
06-18 01:40:17 INFO E: 29 B: 769
06-18 01:40:17 INFO E: 29 B: 770
06-18 01:40:18 INFO E: 29 B: 771
06-18 01:40:18 INFO E: 29 B: 772
06-18 01:40:19 INFO E: 29 B: 773
06-18 01:40:19 INFO E: 29 B: 774
06-18 01:40:20 INFO E: 29 B: 775
06-18 01:40:21 INFO E: 29 B: 776
06-18 01:40:21 INFO E: 29 B: 777
06-18 01:40:22 INFO E: 29 B: 778
06-18 01:40:23 INFO E: 29 B: 779
06-18 01:40:23 INFO E: 29 B: 780
06-18 01:40:24 INFO E: 29 B: 781
06-18 01:40:24 INFO E: 29 B: 782
06-18 01:40:25 INFO E: 29 B: 783
06-18 01:40:25 INFO E: 29 B: 784
06-18 01:40:26 INFO E: 29 B: 785
06-18 01:40:27 INFO E: 29 B: 786
06-18 01:40:27 INFO E: 29 B: 787
06-18 01:40:28 INFO E: 29 B: 788
06-18 01:40:29 INFO E: 29 B: 789
06-18 01:40:29 INFO E: 29 B: 790
06-18 01:40:30 INFO E: 29 B: 791
06-18 01:40:30 INFO E: 29 B: 792
06-18 01:40:31 INFO E: 29 B: 793
06-18 01:40:32 INFO E: 29 B: 794
06-18 01:40:32 INFO E: 29 B: 795
06-18 01:40:33 INFO E: 29 B: 796
06-18 01:40:33 INFO E: 29 B: 797
06-18 01:40:33 INFO E: 29 B: 798
06-18 01:40:34 INFO E: 29 B: 799
06-18 01:40:35 INFO E: 29 B: 800
06-18 01:40:35 INFO E: 29 B: 801
06-18 01:40:36 INFO E: 29 B: 802
06-18 01:40:36 INFO E: 29 B: 803
06-18 01:40:37 INFO E: 29 B: 804
06-18 01:40:37 INFO E: 29 B: 805
06-18 01:40:38 INFO E: 29 B: 806
06-18 01:40:38 INFO E: 29 B: 807
06-18 01:40:39 INFO E: 29 B: 808
06-18 01:40:40 INFO E: 29 B: 809
06-18 01:40:40 INFO E: 29 B: 810
06-18 01:40:41 INFO E: 29 B: 811
06-18 01:40:41 INFO E: 29 B: 812
06-18 01:40:42 INFO E: 29 B: 813
06-18 01:40:42 INFO E: 29 B: 814
06-18 01:40:43 INFO E: 29 B: 815
06-18 01:40:44 INFO E: 29 B: 816
06-18 01:40:44 INFO E: 29 B: 817
06-18 01:40:45 INFO E: 29 B: 818
06-18 01:40:45 INFO E: 29 B: 819
06-18 01:40:46 INFO E: 29 B: 820
06-18 01:40:46 INFO E: 29 B: 821
06-18 01:40:47 INFO E: 29 B: 822
06-18 01:40:48 INFO E: 29 B: 823
06-18 01:40:48 INFO E: 29 B: 824
06-18 01:40:49 INFO E: 29 B: 825
06-18 01:40:49 INFO E: 29 B: 826
06-18 01:40:50 INFO E: 29 B: 827
06-18 01:40:50 INFO E: 29 B: 828
06-18 01:40:51 INFO E: 29 B: 829
06-18 01:40:51 INFO E: 29 B: 830
06-18 01:40:52 INFO E: 29 B: 831
06-18 01:40:52 INFO E: 29 B: 832
06-18 01:40:53 INFO E: 29 B: 833
06-18 01:40:53 INFO E: 29 B: 834
06-18 01:40:54 INFO E: 29 B: 835
06-18 01:40:54 INFO E: 29 B: 836
06-18 01:40:55 INFO E: 29 B: 837
06-18 01:40:55 INFO E: 29 B: 838
06-18 01:40:56 INFO E: 29 B: 839
06-18 01:40:56 INFO E: 29 B: 840
06-18 01:40:57 INFO E: 29 B: 841
06-18 01:40:57 INFO E: 29 B: 842
06-18 01:40:58 INFO E: 29 B: 843
06-18 01:40:58 INFO E: 29 B: 844
06-18 01:40:59 INFO E: 29 B: 845
06-18 01:40:59 INFO E: 29 B: 846
06-18 01:41:00 INFO E: 29 B: 847
06-18 01:41:00 INFO E: 29 B: 848
06-18 01:41:01 INFO E: 29 B: 849
06-18 01:41:01 INFO E: 29 B: 850
06-18 01:41:02 INFO E: 29 B: 851
06-18 01:41:02 INFO E: 29 B: 852
06-18 01:41:03 INFO E: 29 B: 853
06-18 01:41:03 INFO E: 29 B: 854
06-18 01:41:04 INFO E: 29 B: 855
06-18 01:41:04 INFO E: 29 B: 856
06-18 01:41:05 INFO E: 29 B: 857
06-18 01:41:05 INFO E: 29 B: 858
06-18 01:41:06 INFO E: 29 B: 859
06-18 01:41:06 INFO E: 29 B: 860
06-18 01:41:07 INFO E: 29 B: 861
06-18 01:41:07 INFO E: 29 B: 862
06-18 01:41:08 INFO E: 29 B: 863
06-18 01:41:08 INFO E: 29 B: 864
06-18 01:41:09 INFO E: 29 B: 865
06-18 01:41:09 INFO E: 29 B: 866
06-18 01:41:10 INFO E: 29 B: 867
06-18 01:41:10 INFO E: 29 B: 868
06-18 01:41:11 INFO E: 29 B: 869
06-18 01:41:11 INFO E: 29 B: 870
06-18 01:41:12 INFO E: 29 B: 871
06-18 01:41:13 INFO E: 29 B: 872
06-18 01:41:13 INFO E: 29 B: 873
06-18 01:41:14 INFO E: 29 B: 874
06-18 01:41:14 INFO E: 29 B: 875
06-18 01:41:15 INFO E: 29 B: 876
06-18 01:41:16 INFO E: 29 B: 877
06-18 01:41:16 INFO E: 29 B: 878
06-18 01:41:17 INFO E: 29 B: 879
06-18 01:41:17 INFO E: 29 B: 880
06-18 01:41:18 INFO E: 29 B: 881
06-18 01:41:18 INFO E: 29 B: 882
06-18 01:41:19 INFO E: 29 B: 883
06-18 01:41:19 INFO E: 29 B: 884
06-18 01:41:20 INFO E: 29 B: 885
06-18 01:41:20 INFO E: 29 B: 886
06-18 01:41:21 INFO E: 29 B: 887
06-18 01:41:21 INFO E: 29 B: 888
06-18 01:41:22 INFO E: 29 B: 889
06-18 01:41:23 INFO E: 29 B: 890
06-18 01:41:23 INFO E: 29 B: 891
06-18 01:41:24 INFO E: 29 B: 892
06-18 01:41:25 INFO E: 29 B: 893
06-18 01:41:25 INFO E: 29 B: 894
06-18 01:41:26 INFO E: 29 B: 895
06-18 01:41:26 INFO E: 29 B: 896
06-18 01:41:27 INFO E: 29 B: 897
06-18 01:41:27 INFO E: 29 B: 898
06-18 01:41:28 INFO E: 29 B: 899
06-18 01:41:28 INFO E: 29 B: 900
06-18 01:41:29 INFO E: 29 B: 901
06-18 01:41:30 INFO E: 29 B: 902
06-18 01:41:30 INFO E: 29 B: 903
06-18 01:41:31 INFO E: 29 B: 904
06-18 01:41:32 INFO E: 29 B: 905
06-18 01:41:32 INFO E: 29 B: 906
06-18 01:41:33 INFO E: 29 B: 907
06-18 01:41:33 INFO E: 29 B: 908
06-18 01:41:34 INFO E: 29 B: 909
06-18 01:41:34 INFO E: 29 B: 910
06-18 01:41:35 INFO E: 29 B: 911
06-18 01:41:36 INFO E: 29 B: 912
06-18 01:41:36 INFO E: 29 B: 913
06-18 01:41:37 INFO E: 29 B: 914
06-18 01:41:37 INFO E: 29 B: 915
06-18 01:41:37 INFO E: 29 B: 916
06-18 01:41:38 INFO E: 29 B: 917
06-18 01:41:39 INFO E: 29 B: 918
06-18 01:41:39 INFO E: 29 B: 919
06-18 01:41:40 INFO E: 29 B: 920
06-18 01:41:40 INFO E: 29 B: 921
06-18 01:41:41 INFO E: 29 B: 922
06-18 01:41:41 INFO E: 29 B: 923
06-18 01:41:42 INFO E: 29 B: 924
06-18 01:41:42 INFO E: 29 B: 925
06-18 01:41:43 INFO E: 29 B: 926
06-18 01:41:44 INFO E: 29 B: 927
06-18 01:41:44 INFO E: 29 B: 928
06-18 01:41:45 INFO E: 29 B: 929
06-18 01:41:46 INFO E: 29 B: 930
06-18 01:41:47 INFO E: 29 B: 931
06-18 01:41:47 INFO E: 29 B: 932
06-18 01:41:48 INFO E: 29 B: 933
06-18 01:41:48 INFO E: 29 B: 934
06-18 01:41:49 INFO E: 29 B: 935
06-18 01:41:49 INFO E: 29 B: 936
06-18 01:41:50 INFO E: 29 B: 937
06-18 01:41:51 INFO E: 29 B: 938
06-18 01:41:51 INFO E: 29 B: 939
06-18 01:41:52 INFO E: 29 B: 940
06-18 01:41:53 INFO E: 29 B: 941
06-18 01:41:53 INFO E: 29 B: 942
06-18 01:41:54 INFO E: 29 B: 943
06-18 01:41:54 INFO E: 29 B: 944
06-18 01:41:55 INFO E: 29 B: 945
06-18 01:41:56 INFO E: 29 B: 946
06-18 01:41:56 INFO E: 29 B: 947
06-18 01:41:57 INFO E: 29 B: 948
06-18 01:41:58 INFO E: 29 B: 949
06-18 01:41:58 INFO E: 29 B: 950
06-18 01:41:59 INFO E: 29 B: 951
06-18 01:41:59 INFO E: 29 B: 952
06-18 01:42:00 INFO E: 29 B: 953
06-18 01:42:00 INFO E: 29 B: 954
06-18 01:42:01 INFO E: 29 B: 955
06-18 01:42:02 INFO E: 29 B: 956
06-18 01:42:02 INFO E: 29 B: 957
06-18 01:42:03 INFO E: 29 B: 958
06-18 01:42:03 INFO E: 29 B: 959
06-18 01:42:04 INFO E: 29 B: 960
06-18 01:42:05 INFO E: 29 B: 961
06-18 01:42:05 INFO E: 29 B: 962
06-18 01:42:05 INFO E: 29 B: 963
06-18 01:42:06 INFO E: 29 B: 964
06-18 01:42:07 INFO E: 29 B: 965
06-18 01:42:07 INFO E: 29 B: 966
06-18 01:42:08 INFO E: 29 B: 967
06-18 01:42:09 INFO E: 29 B: 968
06-18 01:42:09 INFO E: 29 B: 969
06-18 01:42:10 INFO E: 29 B: 970
06-18 01:42:10 INFO E: 29 B: 971
06-18 01:42:11 INFO E: 29 B: 972
06-18 01:42:12 INFO E: 29 B: 973
06-18 01:42:12 INFO E: 29 B: 974
06-18 01:42:12 INFO E: 29 B: 975
06-18 01:42:13 INFO E: 29 B: 976
06-18 01:42:14 INFO E: 29 B: 977
06-18 01:42:14 INFO E: 29 B: 978
06-18 01:42:15 INFO E: 29 B: 979
06-18 01:42:15 INFO E: 29 B: 980
06-18 01:42:16 INFO E: 29 B: 981
06-18 01:42:16 INFO E: 29 B: 982
06-18 01:42:17 INFO E: 29 B: 983
06-18 01:42:18 INFO E: 29 B: 984
06-18 01:42:18 INFO E: 29 B: 985
06-18 01:42:18 INFO E: 29 B: 986
06-18 01:42:19 INFO E: 29 B: 987
06-18 01:42:20 INFO E: 29 B: 988
06-18 01:42:20 INFO E: 29 B: 989
06-18 01:42:20 INFO E: 29 B: 990
06-18 01:42:21 INFO E: 29 B: 991
06-18 01:42:21 INFO E: 29 B: 992
06-18 01:42:22 INFO E: 29 B: 993
06-18 01:42:23 INFO E: 29 B: 994
06-18 01:42:23 INFO E: 29 B: 995
06-18 01:42:24 INFO E: 29 B: 996
06-18 01:42:24 INFO E: 29 B: 997
06-18 01:42:25 INFO E: 29 B: 998
06-18 01:42:25 INFO E: 29 B: 999
06-18 01:42:26 INFO E: 29 B: 1000
06-18 01:42:26 INFO E: 29 B: 1001
06-18 01:42:27 INFO E: 29 B: 1002
06-18 01:42:27 INFO E: 29 B: 1003
06-18 01:42:28 INFO E: 29 B: 1004
06-18 01:42:28 INFO E: 29 B: 1005
06-18 01:42:29 INFO E: 29 B: 1006
06-18 01:42:29 INFO E: 29 B: 1007
06-18 01:42:30 INFO E: 29 B: 1008
06-18 01:42:30 INFO E: 29 B: 1009
06-18 01:42:31 INFO E: 29 B: 1010
06-18 01:42:32 INFO E: 29 B: 1011
06-18 01:42:32 INFO E: 29 B: 1012
06-18 01:42:33 INFO E: 29 B: 1013
06-18 01:42:33 INFO E: 29 B: 1014
06-18 01:42:34 INFO E: 29 B: 1015
06-18 01:42:34 INFO E: 29 B: 1016
06-18 01:42:35 INFO E: 29 B: 1017
06-18 01:42:36 INFO E: 29 B: 1018
06-18 01:42:36 INFO E: 29 B: 1019
06-18 01:42:37 INFO E: 29 B: 1020
06-18 01:42:37 INFO E: 29 B: 1021
06-18 01:42:38 INFO E: 29 B: 1022
06-18 01:42:38 INFO E: 29 B: 1023
06-18 01:42:39 INFO E: 29 B: 1024
06-18 01:42:39 INFO E: 29 B: 1025
06-18 01:42:40 INFO E: 29 B: 1026
06-18 01:42:40 INFO E: 29 B: 1027
06-18 01:42:41 INFO E: 29 B: 1028
06-18 01:42:42 INFO E: 29 B: 1029
06-18 01:42:42 INFO E: 29 B: 1030
06-18 01:42:43 INFO E: 29 B: 1031
06-18 01:42:43 INFO E: 29 B: 1032
06-18 01:42:44 INFO E: 29 B: 1033
06-18 01:42:45 INFO E: 29 B: 1034
06-18 01:42:45 INFO E: 29 B: 1035
06-18 01:42:46 INFO E: 29 B: 1036
06-18 01:42:46 INFO E: 29 B: 1037
06-18 01:42:47 INFO E: 29 B: 1038
06-18 01:42:47 INFO E: 29 B: 1039
06-18 01:42:48 INFO E: 29 B: 1040
06-18 01:42:48 INFO E: 29 B: 1041
06-18 01:42:49 INFO E: 29 B: 1042
06-18 01:42:49 INFO E: 29 B: 1043
06-18 01:42:50 INFO E: 29 B: 1044
06-18 01:42:50 INFO E: 29 B: 1045
06-18 01:42:51 INFO E: 29 B: 1046
06-18 01:42:52 INFO E: 29 B: 1047
06-18 01:42:52 INFO E: 29 B: 1048
06-18 01:42:53 INFO E: 29 B: 1049
06-18 01:42:53 INFO E: 29 B: 1050
06-18 01:42:54 INFO E: 29 B: 1051
06-18 01:42:54 INFO E: 29 B: 1052
06-18 01:42:55 INFO E: 29 B: 1053
06-18 01:42:55 INFO E: 29 B: 1054
06-18 01:42:56 INFO E: 29 B: 1055
06-18 01:42:57 INFO E: 29 B: 1056
06-18 01:42:57 INFO E: 29 B: 1057
06-18 01:42:58 INFO E: 29 B: 1058
06-18 01:42:58 INFO E: 29 B: 1059
06-18 01:42:59 INFO E: 29 B: 1060
06-18 01:43:00 INFO E: 29 B: 1061
06-18 01:43:00 INFO E: 29 B: 1062
06-18 01:43:01 INFO E: 29 B: 1063
06-18 01:43:01 INFO E: 29 B: 1064
06-18 01:43:02 INFO E: 29 B: 1065
06-18 01:43:03 INFO E: 29 B: 1066
06-18 01:43:03 INFO E: 29 B: 1067
06-18 01:43:04 INFO E: 29 B: 1068
06-18 01:43:04 INFO E: 29 B: 1069
06-18 01:43:05 INFO E: 29 B: 1070
06-18 01:43:05 INFO E: 29 B: 1071
06-18 01:43:06 INFO E: 29 B: 1072
06-18 01:43:07 INFO E: 29 B: 1073
06-18 01:43:07 INFO E: 29 B: 1074
06-18 01:43:08 INFO E: 29 B: 1075
06-18 01:43:08 INFO E: 29 B: 1076
06-18 01:43:09 INFO E: 29 B: 1077
06-18 01:43:09 INFO E: 29 B: 1078
06-18 01:43:10 INFO E: 29 B: 1079
06-18 01:43:10 INFO E: 29 B: 1080
06-18 01:43:11 INFO E: 29 B: 1081
06-18 01:43:12 INFO E: 29 B: 1082
06-18 01:43:12 INFO E: 29 B: 1083
06-18 01:43:13 INFO E: 29 B: 1084
06-18 01:43:13 INFO E: 29 B: 1085
06-18 01:43:13 INFO E: 29 B: 1086
06-18 01:43:14 INFO E: 29 B: 1087
06-18 01:43:15 INFO E: 29 B: 1088
06-18 01:43:15 INFO E: 29 B: 1089
06-18 01:43:16 INFO E: 29 B: 1090
06-18 01:43:16 INFO E: 29 B: 1091
06-18 01:43:17 INFO E: 29 B: 1092
06-18 01:43:17 INFO E: 29 B: 1093
06-18 01:43:18 INFO E: 29 B: 1094
06-18 01:43:19 INFO E: 29 B: 1095
06-18 01:43:19 INFO E: 29 B: 1096
06-18 01:43:20 INFO E: 29 B: 1097
06-18 01:43:21 INFO E: 29 B: 1098
06-18 01:43:21 INFO E: 29 B: 1099
06-18 01:43:21 INFO E: 29 B: 1100
06-18 01:43:22 INFO E: 29 B: 1101
06-18 01:43:23 INFO E: 29 B: 1102
06-18 01:43:24 INFO E: 29 B: 1103
06-18 01:43:24 INFO E: 29 B: 1104
06-18 01:43:25 INFO E: 29 B: 1105
06-18 01:43:25 INFO E: 29 B: 1106
06-18 01:43:26 INFO E: 29 B: 1107
06-18 01:43:26 INFO E: 29 B: 1108
06-18 01:43:27 INFO E: 29 B: 1109
06-18 01:43:27 INFO E: 29 B: 1110
06-18 01:43:28 INFO E: 29 B: 1111
06-18 01:43:28 INFO E: 29 B: 1112
06-18 01:43:29 INFO E: 29 B: 1113
06-18 01:43:29 INFO E: 29 B: 1114
06-18 01:43:30 INFO E: 29 B: 1115
06-18 01:43:30 INFO E: 29 B: 1116
06-18 01:43:31 INFO E: 29 B: 1117
06-18 01:43:32 INFO E: 29 B: 1118
06-18 01:43:32 INFO E: 29 B: 1119
06-18 01:43:33 INFO E: 29 B: 1120
06-18 01:43:33 INFO E: 29 B: 1121
06-18 01:43:34 INFO E: 29 B: 1122
06-18 01:43:34 INFO E: 29 B: 1123
06-18 01:43:35 INFO E: 29 B: 1124
06-18 01:43:36 INFO E: 29 B: 1125
06-18 01:43:36 INFO E: 29 B: 1126
06-18 01:43:37 INFO E: 29 B: 1127
06-18 01:43:37 INFO E: 29 B: 1128
06-18 01:43:38 INFO E: 29 B: 1129
06-18 01:43:38 INFO E: 29 B: 1130
06-18 01:43:39 INFO E: 29 B: 1131
06-18 01:43:39 INFO E: 29 B: 1132
06-18 01:43:40 INFO E: 29 B: 1133
06-18 01:43:40 INFO E: 29 B: 1134
06-18 01:43:41 INFO E: 29 B: 1135
06-18 01:43:42 INFO E: 29 B: 1136
06-18 01:43:42 INFO E: 29 B: 1137
06-18 01:43:43 INFO E: 29 B: 1138
06-18 01:43:44 INFO E: 29 B: 1139
06-18 01:43:44 INFO E: 29 B: 1140
06-18 01:43:45 INFO E: 29 B: 1141
06-18 01:43:45 INFO E: 29 B: 1142
06-18 01:43:46 INFO E: 29 B: 1143
06-18 01:43:46 INFO E: 29 B: 1144
06-18 01:43:47 INFO E: 29 B: 1145
06-18 01:43:48 INFO E: 29 B: 1146
06-18 01:43:48 INFO E: 29 B: 1147
06-18 01:43:49 INFO E: 29 B: 1148
06-18 01:43:49 INFO E: 29 B: 1149
06-18 01:43:50 INFO E: 29 B: 1150
06-18 01:43:50 INFO E: 29 B: 1151
06-18 01:43:51 INFO E: 29 B: 1152
06-18 01:43:51 INFO E: 29 B: 1153
06-18 01:43:52 INFO E: 29 B: 1154
06-18 01:43:53 INFO E: 29 B: 1155
06-18 01:43:54 INFO E: 29 B: 1156
06-18 01:43:54 INFO E: 29 B: 1157
06-18 01:43:55 INFO E: 29 B: 1158
06-18 01:43:55 INFO E: 29 B: 1159
06-18 01:43:56 INFO E: 29 B: 1160
06-18 01:43:56 INFO E: 29 B: 1161
06-18 01:43:57 INFO E: 29 B: 1162
06-18 01:43:57 INFO E: 29 B: 1163
06-18 01:43:58 INFO E: 29 B: 1164
06-18 01:43:59 INFO E: 29 B: 1165
06-18 01:43:59 INFO E: 29 B: 1166
06-18 01:44:00 INFO E: 29 B: 1167
06-18 01:44:00 INFO E: 29 B: 1168
06-18 01:44:01 INFO E: 29 B: 1169
06-18 01:44:01 INFO E: 29 B: 1170
06-18 01:44:02 INFO E: 29 B: 1171
06-18 01:44:02 INFO E: 29 B: 1172
06-18 01:44:03 INFO E: 29 B: 1173
06-18 01:44:03 INFO E: 29 B: 1174
06-18 01:44:04 INFO E: 29 B: 1175
06-18 01:44:05 INFO E: 29 B: 1176
06-18 01:44:05 INFO E: 29 B: 1177
06-18 01:44:06 INFO E: 29 B: 1178
06-18 01:44:07 INFO E: 29 B: 1179
06-18 01:44:07 INFO E: 29 B: 1180
06-18 01:44:08 INFO E: 29 B: 1181
06-18 01:44:08 INFO E: 29 B: 1182
06-18 01:44:09 INFO E: 29 B: 1183
06-18 01:44:10 INFO E: 29 B: 1184
06-18 01:44:10 INFO E: 29 B: 1185
06-18 01:44:11 INFO E: 29 B: 1186
06-18 01:44:11 INFO E: 29 B: 1187
06-18 01:44:12 INFO E: 29 B: 1188
06-18 01:44:13 INFO E: 29 B: 1189
06-18 01:44:13 INFO E: 29 B: 1190
06-18 01:44:14 INFO E: 29 B: 1191
06-18 01:44:14 INFO E: 29 B: 1192
06-18 01:44:15 INFO E: 29 B: 1193
06-18 01:44:16 INFO E: 29 B: 1194
06-18 01:44:16 INFO E: 29 B: 1195
06-18 01:44:16 INFO E: 29 B: 1196
06-18 01:44:17 INFO E: 29 B: 1197
06-18 01:44:18 INFO E: 29 B: 1198
06-18 01:44:18 INFO E: 29 B: 1199
06-18 01:44:19 INFO E: 29 B: 1200
06-18 01:44:19 INFO E: 29 B: 1201
06-18 01:44:20 INFO E: 29 B: 1202
06-18 01:44:20 INFO E: 29 B: 1203
06-18 01:48:18 INFO Epoch: 29, Training Loss: 1.1023, Validation Loss: 1.0570, lr: 0.0000009000
06-18 01:48:19 INFO E: 30 B: 0
06-18 01:48:19 INFO E: 30 B: 1
06-18 01:48:20 INFO E: 30 B: 2
06-18 01:48:20 INFO E: 30 B: 3
06-18 01:48:21 INFO E: 30 B: 4
06-18 01:48:21 INFO E: 30 B: 5
06-18 01:48:22 INFO E: 30 B: 6
06-18 01:48:23 INFO E: 30 B: 7
06-18 01:48:23 INFO E: 30 B: 8
06-18 01:48:24 INFO E: 30 B: 9
06-18 01:48:25 INFO E: 30 B: 10
06-18 01:48:25 INFO E: 30 B: 11
06-18 01:48:26 INFO E: 30 B: 12
06-18 01:48:26 INFO E: 30 B: 13
06-18 01:48:27 INFO E: 30 B: 14
06-18 01:48:27 INFO E: 30 B: 15
06-18 01:48:28 INFO E: 30 B: 16
06-18 01:48:29 INFO E: 30 B: 17
06-18 01:48:29 INFO E: 30 B: 18
06-18 01:48:30 INFO E: 30 B: 19
06-18 01:48:30 INFO E: 30 B: 20
06-18 01:48:31 INFO E: 30 B: 21
06-18 01:48:32 INFO E: 30 B: 22
06-18 01:48:32 INFO E: 30 B: 23
06-18 01:48:33 INFO E: 30 B: 24
06-18 01:48:34 INFO E: 30 B: 25
06-18 01:48:34 INFO E: 30 B: 26
06-18 01:48:35 INFO E: 30 B: 27
06-18 01:48:35 INFO E: 30 B: 28
06-18 01:48:36 INFO E: 30 B: 29
06-18 01:48:37 INFO E: 30 B: 30
06-18 01:48:37 INFO E: 30 B: 31
06-18 01:48:38 INFO E: 30 B: 32
06-18 01:48:38 INFO E: 30 B: 33
06-18 01:48:39 INFO E: 30 B: 34
06-18 01:48:39 INFO E: 30 B: 35
06-18 01:48:40 INFO E: 30 B: 36
06-18 01:48:40 INFO E: 30 B: 37
06-18 01:48:41 INFO E: 30 B: 38
06-18 01:48:42 INFO E: 30 B: 39
06-18 01:48:42 INFO E: 30 B: 40
06-18 01:48:43 INFO E: 30 B: 41
06-18 01:48:43 INFO E: 30 B: 42
06-18 01:48:44 INFO E: 30 B: 43
06-18 01:48:45 INFO E: 30 B: 44
06-18 01:48:45 INFO E: 30 B: 45
06-18 01:48:46 INFO E: 30 B: 46
06-18 01:48:46 INFO E: 30 B: 47
06-18 01:48:47 INFO E: 30 B: 48
06-18 01:48:47 INFO E: 30 B: 49
06-18 01:48:48 INFO E: 30 B: 50
06-18 01:48:49 INFO E: 30 B: 51
06-18 01:48:49 INFO E: 30 B: 52
06-18 01:48:50 INFO E: 30 B: 53
06-18 01:48:50 INFO E: 30 B: 54
06-18 01:48:51 INFO E: 30 B: 55
06-18 01:48:52 INFO E: 30 B: 56
